"success","trial_type","trial_index","time_elapsed","internal_node_id","group_index","rt","stimulus","response","trial_id","trial_duration","view_history","page_index","exp_stage","block_num","stimulus_duration","choices","spatial_cue","condition","correct_response","whichQuadrant","shape","form","color","current_trial","current_block","correct_trial","ITIParams","attention_check_question","timing_post_trial","exp_id"
"","html-keyboard-response","151","141715","0.0-3.0-121.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","176.12693815191187","","","test","0","176.12693815191187","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","152","142217","0.0-3.0-122.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","153","142368","0.0-3.0-123.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","154","143871","0.0-3.0-124.0","","1157","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",".","2","orange_square","square","orange","31","0","1","","","",""
"","html-keyboard-response","155","144531","0.0-3.0-125.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","658.660691455481","","","test","0","658.660691455481","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","156","145032","0.0-3.0-126.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","157","145184","0.0-3.0-127.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","158","146686","0.0-3.0-128.0","","944","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_switch",".","1","blue_square","square","blue","32","0","1","","","",""
"","html-keyboard-response","159","146824","0.0-3.0-129.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","137.01195646905705","","","test","0","137.01195646905705","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","160","147325","0.0-3.0-130.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","161","147476","0.0-3.0-131.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","162","148977","0.0-3.0-132.0","","1042","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","3","orange_square","square","orange","33","0","1","","","",""
"","html-keyboard-response","163","150233","0.0-3.0-133.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1255.8038000645456","","","test","0","1255.8038000645456","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","164","150734","0.0-3.0-134.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","165","150886","0.0-3.0-135.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","166","152388","0.0-3.0-136.0","","879","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",".","4","orange_square","square","orange","34","0","1","","","",""
"","html-keyboard-response","167","152640","0.0-3.0-137.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","251.1324137854219","","","test","0","251.1324137854219","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","168","153141","0.0-3.0-138.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","169","153292","0.0-3.0-139.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","170","154794","0.0-3.0-140.0","","818","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",",","4","blue_square","square","blue","35","0","1","","","",""
"","html-keyboard-response","171","155112","0.0-3.0-141.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","316.77968314103845","","","test","0","316.77968314103845","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","172","155614","0.0-3.0-142.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","173","155765","0.0-3.0-143.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","174","157267","0.0-3.0-144.0","","947","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",".","4","orange_square","square","orange","36","0","1","","","",""
"","html-keyboard-response","175","157418","0.0-3.0-145.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","150.05548607521362","","","test","0","150.05548607521362","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","176","157920","0.0-3.0-146.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","177","158072","0.0-3.0-147.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","178","159574","0.0-3.0-148.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>","null","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",".","1","orange_square","square","orange","37","0","0","","","",""
"","html-keyboard-response","179","160216","0.0-3.0-149.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","640.4875121715128","","","test","0","640.4875121715128","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","180","160718","0.0-3.0-150.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","181","160869","0.0-3.0-151.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","182","162371","0.0-3.0-152.0","","1312","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","3","orange_circle","circle","orange","38","0","1","","","",""
"","html-keyboard-response","183","163285","0.0-3.0-153.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","913.9349787349129","","","test","0","913.9349787349129","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","184","163787","0.0-3.0-154.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","185","163938","0.0-3.0-155.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","186","165440","0.0-3.0-156.0","","1118","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",",","4","blue_square","square","blue","39","0","1","","","",""
"","html-keyboard-response","187","165551","0.0-3.0-157.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","108.32498425253848","","","test","0","108.32498425253848","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","188","166053","0.0-3.0-158.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","189","166205","0.0-3.0-159.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","190","167708","0.0-3.0-160.0","","1073","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",".","3","orange_square","square","orange","40","0","1","","","",""
"","html-keyboard-response","191","167999","0.0-3.0-161.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","289.65795386154247","","","test","0","289.65795386154247","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","192","168501","0.0-3.0-162.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","193","168653","0.0-3.0-163.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","194","170154","0.0-3.0-164.0","","992","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",",","3","blue_square","square","blue","41","0","1","","","",""
"","html-keyboard-response","195","170340","0.0-3.0-165.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","184.56067450021922","","","test","0","184.56067450021922","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","196","170843","0.0-3.0-166.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","197","170993","0.0-3.0-167.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","198","172496","0.0-3.0-168.0","","1227","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",".","4","orange_circle","circle","orange","42","0","1","","","",""
"","html-keyboard-response","199","172508","0.0-3.0-169.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","11.978106993541646","","","test","0","11.978106993541646","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","200","173010","0.0-3.0-170.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","201","173162","0.0-3.0-171.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","202","174664","0.0-3.0-172.0","","1247","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",",","4","blue_square","square","blue","43","0","0","","","",""
"","html-keyboard-response","203","174854","0.0-3.0-173.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","189.31110892740756","","","test","0","189.31110892740756","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","204","175356","0.0-3.0-174.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","205","175507","0.0-3.0-175.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","206","177009","0.0-3.0-176.0","","1201","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",".","3","orange_circle","circle","orange","44","0","1","","","",""
"","html-keyboard-response","207","177854","0.0-3.0-177.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","844.2703152990036","","","test","0","844.2703152990036","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","208","178355","0.0-3.0-178.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","209","178506","0.0-3.0-179.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","210","180007","0.0-3.0-180.0","","935","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",".","4","orange_square","square","orange","45","0","1","","","",""
"","html-keyboard-response","211","180699","0.0-3.0-181.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","690.4224010503862","","","test","0","690.4224010503862","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","212","181201","0.0-3.0-182.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","213","181352","0.0-3.0-183.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","214","182854","0.0-3.0-184.0","","1088","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",".","4","orange_square","square","orange","46","0","1","","","",""
"","html-keyboard-response","215","183782","0.0-3.0-185.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","926.3025058728431","","","test","0","926.3025058728431","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","216","184284","0.0-3.0-186.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","217","184436","0.0-3.0-187.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","218","185938","0.0-3.0-188.0","","1100","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",",","2","blue_circle","circle","blue","47","0","1","","","",""
"","html-keyboard-response","219","186033","0.0-3.0-189.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","94.69288848707657","","","test","0","94.69288848707657","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","220","186536","0.0-3.0-190.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","221","186687","0.0-3.0-191.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","222","188188","0.0-3.0-192.0","","1002","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","3","orange_circle","circle","orange","48","0","1","","","",""
"","html-keyboard-response","223","188726","0.0-3.0-193.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","535.828300231409","","","test","0","535.828300231409","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","224","189227","0.0-3.0-194.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","225","189378","0.0-3.0-195.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","226","190880","0.0-3.0-196.0","","872","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",",","2","blue_circle","circle","blue","49","0","1","","","",""
"","html-keyboard-response","227","191558","0.0-3.0-197.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","677.5997131356701","","","test","0","677.5997131356701","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","228","192059","0.0-3.0-198.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","229","192210","0.0-3.0-199.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","230","193711","0.0-3.0-200.0","","911","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","4","orange_circle","circle","orange","50","0","1","","","",""
"","html-keyboard-response","231","194080","0.0-3.0-201.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","367.9698293881089","","","test","0","367.9698293881089","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","232","194581","0.0-3.0-202.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","233","194732","0.0-3.0-203.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","234","196234","0.0-3.0-204.0","","915","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_stay",",","4","blue_square","square","blue","51","0","1","","","",""
"","html-keyboard-response","235","197002","0.0-3.0-205.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","766.350025525944","","","test","0","766.350025525944","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","236","197503","0.0-3.0-206.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","237","197654","0.0-3.0-207.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","238","199156","0.0-3.0-208.0","","900","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",".","2","blue_square","square","blue","52","0","1","","","",""
"","html-keyboard-response","239","200823","0.0-3.0-209.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1664.6912966039015","","","test","0","1664.6912966039015","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","240","201325","0.0-3.0-210.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","241","201476","0.0-3.0-211.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","242","202978","0.0-3.0-212.0","","952","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_stay",".","2","blue_square","square","blue","53","0","1","","","",""
"","html-keyboard-response","243","203325","0.0-3.0-213.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","345.03953870975874","","","test","0","345.03953870975874","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","244","203827","0.0-3.0-214.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","245","203978","0.0-3.0-215.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","246","205479","0.0-3.0-216.0","","943","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_stay",".","2","blue_square","square","blue","54","0","1","","","",""
"","html-keyboard-response","247","206140","0.0-3.0-217.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","660.9045045237383","","","test","0","660.9045045237383","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","248","206640","0.0-3.0-218.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","249","206792","0.0-3.0-219.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","250","208292","0.0-3.0-220.0","","1269","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",",","4","blue_circle","circle","blue","55","0","1","","","",""
"","html-keyboard-response","251","208408","0.0-3.0-221.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","114.3477600053678","","","test","0","114.3477600053678","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","252","208909","0.0-3.0-222.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","253","209061","0.0-3.0-223.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","254","210563","0.0-3.0-224.0","","1008","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",",","1","blue_circle","circle","blue","56","0","1","","","",""
"","html-keyboard-response","255","210843","0.0-3.0-225.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","279.29529576921726","","","test","0","279.29529576921726","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","256","211344","0.0-3.0-226.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","257","211495","0.0-3.0-227.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","258","212997","0.0-3.0-228.0","","1032","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","3","orange_circle","circle","orange","57","0","1","","","",""
"","html-keyboard-response","259","213779","0.0-3.0-229.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","780.5191807400747","","","test","0","780.5191807400747","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","260","214281","0.0-3.0-230.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","261","214433","0.0-3.0-231.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","1","150","","","","","","","","","","","","","","",""
